,_id,tweet_id,text,task_1
2383,60c5d7495659ea5e55df1af7,hi_hasoc_2021_5992,दुनिया भर बेइज्जत हो जाऊंगालेकिन इस्तीफा नहीं दूंगा,HOF
2384,60c5d7495659ea5e55df0bad,hi_hasoc_2021_1086, खेला खत्म होने में और कितनी बंगाली का जान जायेगाMuke spectator CM,NOT
2385,60c5d7495659ea5e55df05c6,hi_hasoc_2021_4271,बात बात पर गाली से जवाब देना शक्ति नहीं फूहड़पन व भांडपन है जो नारी कोशोभा नहीं देता भाजपा को प्रत्युत्तर के लिये एैसी फूहड़ नारियाँ ढूँढना कोई बड़ीबात नहीं  सचमुच देश बदल रहा है😆😂🤣,HOF
2386,60c5d7495659ea5e55df0d83,hi_hasoc_2021_5002,जहां रावण नहीं रहाकंस नहीं रहासूर्पनखा नहीं रहीहोलिका नही रहीवहां ममता कितने दिन ,HOF
2387,60c5d7495659ea5e55df145d,hi_hasoc_2021_5430, सही कहा न्यू अकाउंट है सारे न्यू विनर्स  चुटिया काट रहे है 😜😜😭,HOF
2388,60c5d7495659ea5e55df08d3,hi_hasoc_2021_644,तृणमूल का विजय जश्न क्या लाशों का भंडार है सरेआम हो रही है हिंसा यह लोकतंत्र की हार है,NOT
2389,60c5d7495659ea5e55df17f6,hi_hasoc_2021_5657,हम आप का हृदय इतना तड़प रहा है बंगाल की परिस्थिति देकर और ख़ुदसे घृणा हो रही है अपनी बेबसी देखकर पर ये लोग जो थोड़ा बहुत कुछ कर सकते है वे मूक हो जाय तो असहनीय है!मोदी जी हर चीज़ को सुप्रीम कोर्ट पर छोड़ देना है तो सरकार काहे,HOF
2390,60c5d7495659ea5e55df0f23,hi_hasoc_2021_1923,चार लोगों की टीम आज बंगाल गयी है ये देखने की क्या माहौल है वहां का अगर उन्हें थोड़ा भी लगा कि हालात बेकाबू हैं तो article 356 पर विचार किया जा सकता है ,NOT
2391,60c5d7495659ea5e55df0fc1,hi_hasoc_2021_1959,भक्ति करने से उसका जीवन सफल होगारोग भी ठीक हो जाएगाइसी प्रकार किसी वैश्या बेटी-बहन को प्रेरणा बनी है भक्ति करने की सत्संग में आने की तो उसको परमात्मा पर विश्वास हुआ हैवह सत्संग विचार सुनेगी तो बुराई भी छूट जाएगी KabirprakatDiwas24June ,NOT
2392,60c5d7495659ea5e55df1a38,hi_hasoc_2021_3454, बहुत ही परफेक्ट जबाब,NOT
2393,60c5d7495659ea5e55df1340,hi_hasoc_2021_2643, बंगाल जैसी हिंसा अगर किसी बीजेपी-शासित राज्य में हुई होतीतो अब तक ये अंतर्राष्ट्रीय मुद्दा बन गया होता,NOT
2394,60c5d7495659ea5e55df141b,hi_hasoc_2021_5303,तो उस कमीने पर कोई कारवाई शुरू की गई या नहीं  छोड़ना नहीं चाहिए  ,HOF
2395,60c5d7495659ea5e55df0b0a,hi_hasoc_2021_1161,Lockdown से काम नहीं चल रहा है अब तो STEPDOWN करे सरकार! ,NOT
2396,60c5d7495659ea5e55df0e26,hi_hasoc_2021_5081,12 लोग हिंसा से मारे गएतो बंगाल में राष्ट्रपति शासन लगा दोपूरे भारत मे 3800 रोज़ मर रहे है इस पर भी कुछ कहे BJP वाले!! 😏😏,HOF
2397,60c5d7495659ea5e55df16c7,hi_hasoc_2021_3247,माननीय मुख्यमंत्री जी से अनुरोध है कि इस फूहड़ इंडस्ट्री को कुछ समय के लिए अत्यंत कठोर क्लियरेंस के दायरे में लाएं वरना ये कलाकार अपनी कला हग कर हमारी भाषा को इतना दूषित कर देंगे कि आने वाली पीढियां अपने भाषाई अस्मिता के लिए शंर्मिन्दा होगी ,NOT
2398,60c5d7495659ea5e55df1b7a,hi_hasoc_2021_3814,भाई लोगों ये हिंदुत्व के खिलाफ रहा और हिन्दू इसके प्रति नाराज़गी नही दिखा रहा है इसको इसकी औकात दिखाने के कम से कम एक ट्वीट देश हित के लिए करेइससे इसका मनोबल कमजोर होगासाला कटुआ सुअर  ,HOF
2399,60c5d7495659ea5e55df1124,hi_hasoc_2021_2159,वा बेटामोज कर दि😂😂 ,NOT
2400,60c5d7495659ea5e55df0548,hi_hasoc_2021_267,सिवान में लालटेन बुझ गयाji,NOT
2401,60c5d7495659ea5e55df0aea,hi_hasoc_2021_4752,यहीं वें गुंडें है जों बंगाल में गुंडागर्दी कर रहे हैं,HOF
2402,60c5d7495659ea5e55df195a,hi_hasoc_2021_3753,बंगाल में राष्ट्रपति शासन के लिए सारा खेल हो रहा है दिल्ली में भी ऑक्सीजन रोककर यही मंशा है दोनों ही जगह लोग मर रहे है लेकिन मोदी जी और अमित शाह जी इस घिनौने खेल में लगे हुए है उन्हें जनता की जान की फिक्र नही सत्ता की फिक्र है ,NOT
2403,60c5d7495659ea5e55df0921,hi_hasoc_2021_736,ऐसे वक्त में देश सिर्फ प्रधानमंत्री मोदी ही बचा सकते है अपना इस्तीफा दे कर ,NOT
2404,60c5d7495659ea5e55df15c0,hi_hasoc_2021_3027,क्या ये है बीजेपी की सोने की चिड़िया  ,NOT
2405,60c5d7495659ea5e55df0573,hi_hasoc_2021_4280,मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
2406,60c5d7495659ea5e55df140d,hi_hasoc_2021_2629,लोग ऑक्सीजन की कमी से मर रहे लेकिन PM का लग्जरी बंगला बनना ही चाहिये- ,NOT
2407,60c5d7495659ea5e55df0571,hi_hasoc_2021_4269,मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
2408,60c5d7495659ea5e55df172a,hi_hasoc_2021_3311,अलविदा क़ौम के बहादुर शेरभाईअल्लाह आपकी मग़फिरत फरमाये और जन्नतुल फिरदौस में आला से आला मक़ाम अता करे आमीन सुम्मा आमीन ,NOT
2409,60c5d7495659ea5e55df0d17,hi_hasoc_2021_5088,अरे चुप रहो तुम सब~मोदीजी से इतनी जलन क्यों है भाईजीवित लोगों का तो बात ही छोड़ो मरे हुए लोगों को भी आजकल बिल्कुल मुफ्त में टीका लग रहा है मोदीजी के गुजरात मेंबड़े आए मोदीजी के विरोध करने वालों हुमममममममम😎,NOT
2410,60c5d7495659ea5e55df0e1e,hi_hasoc_2021_1910,राजद के नवादा ज़िला अध्यक्ष कमरुल बारी साहब ने राजद से दिया इस्तीफा…और यह भी आरजेडी के हैं जिन्होंने दे दिया इस्तीफा! ,NOT
2411,60c5d7495659ea5e55df0977,hi_hasoc_2021_1299,ये हिन्दु हरदम बेवजह सजा पाते है महादेव हमारी रक्षा कर  हम अपने परिवार से बहोत प्यार करते है 🙏🙏🌺 ,NOT
2412,60c5d7495659ea5e55df13e8,hi_hasoc_2021_5301,पूर्व सांसद को अपने घर की जमीन पर दफन होने भी नहीं दे सकती है सरकारलानत है ऐसी सरकार पर 😡😏 ,HOF
2413,60c5d7495659ea5e55df06a1,hi_hasoc_2021_4267, भाई साहब हम चुटिया नही है ,HOF
2414,60c5d7495659ea5e55df0c9b,hi_hasoc_2021_1216, आज ‘साहेब’ का TV चैनलों को नया फ़रमान!•पर चर्चा बंद करो •पर चर्चा बंद करो •नही हैं चर्चा बंद करो •नही है चर्चा बंद करो •पर चर्चा बंद करोकेवल चुनाव पर चर्चा करो ,NOT
2415,60c5d7495659ea5e55df11bf,hi_hasoc_2021_2411,सुबह से लोग ओसामा साहब की मदद के लिये नेताओं से अपील कर रहे थे इमरान प्रतापगढ़ीओसामा साहब के पास पहुंचे यहाँ मैं किसी को अच्छा बुरा नही बना रहा लेकिन आप लोग जब भी इमरान प्रतापगढ़ी के किरदार पे उंगली उठाये तो याद रखियेगा ये बन्दा हाज़िर जवाब है ,NOT
2416,60c5d7495659ea5e55df134e,hi_hasoc_2021_2582,साहेब कल थे आज बाबू ओसामा हैकल भी हम खड़े थे आज भी खड़े है अल्लाह बाबूको इस मुश्किल वक़्त में सब्र दे-आमीन,NOT
2417,60c5d7495659ea5e55df176d,hi_hasoc_2021_3315,चलो प्रबल भाई मान ली आपकी बात एक कमीने और उसकी पार्टी के चक्कर मेंकिसी भले मानस से क्या बहस करनी!! आपका दिन शुभ हो!!,NOT
2418,60c5d7495659ea5e55df1610,hi_hasoc_2021_5473,वैश्य और वैश्या  कहीं ये लोग एक ही परिवार से तो नहीं क्योंकि दोनों पैसे के लिए कुछ भी कर सकते है😁,HOF
2419,60c5d7495659ea5e55df15bd,hi_hasoc_2021_2895,अगर किसी वेश्या बेटी या बहन ने भक्ति करने की सत्संग में आने की सोची है तो उसमें ईश्वर के प्रति आस्था पैदा हो गई है तो उसे भी विशेष सम्मान से नमस्कार करें ताकि सत्संग में आने में संकोच न हो अधिक जानकारी के लिएSatlok Aashram YouTube channel पर vst,NOT
2420,60c5d7495659ea5e55df1003,hi_hasoc_2021_5101,मेरा गधा 🤣😂😹 ,NOT
2421,60c5d7495659ea5e55df0eb2,hi_hasoc_2021_4983, तुमको क्या बोला दलाल,NOT
2422,60c5d7495659ea5e55df1969,hi_hasoc_2021_5944,नाजायज औलाद है इसलिए,HOF
2423,60c5d7495659ea5e55df1955,hi_hasoc_2021_6023,ये हरामी नंबर वन है,HOF
2424,60c5d7495659ea5e55df17f3,hi_hasoc_2021_3198,ना जानें कितने चिरागों को मिल गई शोहरत एक आफताब के बे वक़्त डूब जाने से ,NOT
2425,60c5d7495659ea5e55df1811,hi_hasoc_2021_5670, औरअब फिर से रंडी रोना मत मचाना कि राज्य सरकार को वेक्सिनेशन करने का अधिकार दिया जाए तुम दोनों से संभाला जाता नहीं देश बातें जितनी मर्जी चु*वालोमोदी है तो मुमकिन है ,HOF
2426,60c5d7495659ea5e55df1119,hi_hasoc_2021_2158,मुँह मै राम बगल मैं छुरी दिल की बात ज़ुबा पर आ ही जाती है,NOT
2427,60c5d7495659ea5e55df05e3,hi_hasoc_2021_273, कीके में लोकतंत्र लहूलूहान देखिए कैसेअपनी जान की भीख माँग रहे है ऑडियो हुवा वायरल भाजपा नेता राहुल मिश्रा के पास आयासे फोन ,NOT
2428,60c5d7495659ea5e55df148a,hi_hasoc_2021_2496,वास्तव में न्याय एक दिन काम करेगा और चीन को उस दिन का भुगतान करना होगा,NOT
2429,60c5d7495659ea5e55df0a3e,hi_hasoc_2021_1066, मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
2430,60c5d7495659ea5e55df1913,hi_hasoc_2021_6020,बंगाल में हो रही हत्या बलात्कार और आगजनी पर नज़र रखता हुआ एक निष्पक्ष पत्रकार ,NOT
2431,60c5d7495659ea5e55df1736,hi_hasoc_2021_3229,कोई कितना भी भक्त बन जायोआत्म रक्षा तो तुम्हें अपनी खुद ही करनी पड़ेगीDelhi दंगो में ही देख लिया था bjp को तो ,NOT
2432,60c5d7495659ea5e55df0808,hi_hasoc_2021_4462,270 करोड़ डोजकी व्यवस्था छड़ी घुमाते ही पूरी नही की जा सकती  इसमें 5 / 6 महीने का समय तो लगेगा ही इसलिए वैक्सीन पर आगे भी रंडी रोना चालू रहेगा ,HOF
2433,60c5d7495659ea5e55df075e,hi_hasoc_2021_4508,जब टैगोर बनकर कुछ नहीं कर पा रहे हैं तो हिटलर ही बन जाइए वैसे भी सेकुलर लोगों की नजरों में आप हिटलर तो हो ही ,NOT
2434,60c5d7495659ea5e55df0f86,hi_hasoc_2021_1575, | दिल्ली HC ने केंद्र से कहा 3 बजे तक बताएं कितने ऑक्सीजन कॉन्सन्ट्रेटर कस्टम विभाग में अटके हैं ,NOT
2435,60c5d7495659ea5e55df0605,hi_hasoc_2021_73,कौन अपना घर मर्ज़ी से छोड़ता है साहब असहायबेसहारा और मज़बूरों के आशियाने को उजाड़ने वालों काल का पहिया घूम रहा हैईश्वर सबका हिसाब इधर ही करेगाऊपर वाले की लाठी हमेशा कुर्सी पर बैठे नफ़रत में डूबे लोगों की लाठी से बहुत भारी होती है ,NOT
2436,60c5d7495659ea5e55df0767,hi_hasoc_2021_503, मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
2437,60c5d7495659ea5e55df1081,hi_hasoc_2021_5086,वैश्य और वैश्या  कही ये लोग एक ही परिवार से तो नही क्यों की दोनो पैसे के लिए कुछ भी कर सकते है••!,HOF
2438,60c5d7495659ea5e55df1177,hi_hasoc_2021_2429,पश्चिम बंगाल में हुई हिंसा को लेकर जयपुर में बीजेपी का विरोध प्रदर्शन ,NOT
2439,60c5d7495659ea5e55df1b0a,hi_hasoc_2021_3669,चितायें जल रही हैंलेकिन सब मौन हैं कोई बताएगा ज़राइस बर्बादी का जिम्मेदार कौन हैं😔,NOT
2440,60c5d7495659ea5e55df14d7,hi_hasoc_2021_3170,मैं कभी भी मोदी विरोधी हो नहीं सकताबस हिंदु भाई बहनों पर अत्याचार देखकर क्षुब्ध थामन व्यथित थास्वयं पर ग्लानि का अनुभव कर रहा थाजब मन को शांत किया तब समझ आया कि हमें मोदी जी को कमजोर नहीं पड़ने देना है ,NOT
2441,60c5d7495659ea5e55df0baf,hi_hasoc_2021_1128,जब पेट भरा हो और घर में नोटों का जुगाड़ हो तो कहना बहुत आसान होता हैघर में रहो सुरक्षित रहो ,NOT
2442,60c5d7495659ea5e55df093a,hi_hasoc_2021_1296,हमें कुछ नहीं इंसाफ चाहिए ,NOT
2443,60c5d7495659ea5e55df0cb5,hi_hasoc_2021_4794,ये मोहतरमा जिस गाली गलौज और अभद्रता को नारीशक्ति कह रही हैं वह नारी शक्ति का अपमान हैं यह अशोभनीय कृत्य का महिमा मंडन करना कांग्रेस जैसी पार्टी के संस्कार हैं सनातन संस्कृति में उसे फूहड़ संस्कारहीनता घटियापन और औरत का नँगापन कहा जाता है जो बहुत ही शर्मनाक व अपमानजनक हैं  ,HOF
2444,60c5d7495659ea5e55df1537,hi_hasoc_2021_5502,Andhbhakto agar BJP IT cell ke trend karne se sab ho jata to4 /5 din tak top trend par chala kuch huwa kiya😁😁😁 ,HOF
2445,60c5d7495659ea5e55df17a2,hi_hasoc_2021_3366,विज्ञापन में वैक्सीन लगवाने की अपील लेकिन वैक्सीन सेंटर में पसरा सन्नाटा! कारण वैक्सीन का टोटा इसलिए एक दिन में सिर्फ 100 को लगी वैक्सीन,NOT
2446,60c5d7495659ea5e55df0e21,hi_hasoc_2021_1464,लड़ना तो अर्जुन को ही होगा कान्हा इस बार भी हथियार नहीं उठाएगाहाँ तूं अगर लड़ने के लिए तैयार होगा आके तेरा रथ जरूर चलाएगा१०० करोड़ हो १-१पत्थर मारोगे तो हिमालय बन जायेगासड़क पे मिलके निकलोगे तो सता छोड़ डायन भाग जायेगी ,NOT
2447,60c5d7495659ea5e55df164c,hi_hasoc_2021_3182, कितने बड़े हरामी और हिटलर निच टाइप केे अच्छी सोच वाले इंसान हो आप,HOF
2448,60c5d7495659ea5e55df08c7,hi_hasoc_2021_445, डॉ राय अगर बाबा रामदेव लाला हैं तो तुम कमीशन दलाल हो जो दवा कंपनियों की दलाली का कमीशन खाते हो,HOF
2449,60c5d7495659ea5e55df0727,hi_hasoc_2021_375,कल एहसान जाफरी के साथ कोई नहीं था आज शहाबुद्दीन के साथ कोई नहीं है कल आपके साथ कोई नहीं होगा यह है सेकुलरिज्म ,NOT
2450,60c5d7495659ea5e55df1ad8,hi_hasoc_2021_4090,हमे गांधीगिरी वाले मोदी और शाह नही चाहिएहमे गुजरात वाले मोदी और शाह चाहिए ,NOT
2451,60c5d7495659ea5e55df1230,hi_hasoc_2021_2280,सुन रहा हूँ तेजस्वी यादव दिल्ली में ही है लेकिन फिर भी मरहूम शहाबुद्दीन साहब के अंतिम दर्शन/जनाज़े के लिए नहीं आये 🤔 दाल में कुछ काला है या पूरी दाल ही काली है ,NOT
2452,60c5d7495659ea5e55df1a6f,hi_hasoc_2021_3416,अलविदा शेर-ए-बिहार…शहाबुद्दीन साहबअल्लाहसाहेब को जन्नतुल फिरदौस में आला से आला मकाम अता करे आमीन 🤲 ,NOT
2453,60c5d7495659ea5e55df0966,hi_hasoc_2021_827,इस्लाम को गाली देने वाले को प्रोटेक्शन और गाली देने वाले को कुछ कहो तो सीधी जेल क्युकी ये भारत देश है ,NOT
2454,60c5d7495659ea5e55df0a3f,hi_hasoc_2021_1267,HENCELIARS I WAS SHOUTIN SINCECHILDRENS DEATH IN UPBANNED BY SARDAR PATEL DIDNT LISTEN ,NOT
2455,60c5d7495659ea5e55df1196,hi_hasoc_2021_2373,मोदी की उलटी गिनती शुरू ,NOT
2456,60c5d7495659ea5e55df1db4,hi_hasoc_2021_3513,अलविदा शेर-ए-बिहार…सहाबुद्दीन साहबअल्लाह आपकी मग़फ़िरत फरमाए आपको जन्नतुल फिरदौस में आला मकाम अता फरमाए और अहले खाना को सब्र जमील अता फरमाए 🤲 आमीन,NOT
2457,60c5d7495659ea5e55df0fa9,hi_hasoc_2021_5046, तुंहरी मम्मी के साथ भी जुमला किया है क्या मोदी जुमला साहब है तो तुम दोगला हरामी कमीना और भी बहुत कुछ हो,HOF
2458,60c5d7495659ea5e55df19ef,hi_hasoc_2021_4193, एक कारण बताओ कि टीएमसी दंगा क्यों करेगीप्रचंड बहुमत किसको मिला है कोई लाजिक ही नहीं है मतलब साफ है कि बीजेपी हार नहीं बर्दाश्त कर पा रही हैपुश्तैनी दंगाई पार्टी है बीजेपी,NOT
2459,60c5d7495659ea5e55df06b9,hi_hasoc_2021_4300,मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
2460,60c5d7495659ea5e55df1c33,hi_hasoc_2021_3633,सच में यही चाहते थे आप लोग खाली चुटिया का तो फट गई होगी ,HOF
2461,60c5d7495659ea5e55df16f3,hi_hasoc_2021_5639,मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
2462,60c5d7495659ea5e55df192b,hi_hasoc_2021_6103, बड़े monster ने अपने जैसा ही एक छोटा monster ढूंढाअब छोटे monster ने अपना कद बडे़ monster से भी बड़ा मान लिया है और वो बडे़ monster को जीते-जी निगल जाना चाहता है बस सारा रंडी रोना इतनी सी बात का है चंदे के दम पर राज करने वाला राजा नंगा है बाकी सब चंगा है,HOF
2463,60c5d7495659ea5e55df139c,hi_hasoc_2021_2569,सतगुरू तत्वदर्शी सन्त की शरण में जाकर दीक्षा लेने से सर्व पाप कर्मों के कष्ट दूर हो जाते हैं फिर न प्रेत बनते न गधा न बैल बनते हैं सत्यलोक की प्राप्ति होती है जहां केवल सुख है दुःख नहीं है ,NOT
2464,60c5d7495659ea5e55df0e49,hi_hasoc_2021_1945,देवी देवताओं को निशाना बनाया जाता हैइनमें भद्दी पंक्तियों औऱ हास्य से भरे फूहड़ डॉयलॉग्स की भरमार है लेकिन फिर भी ये फिल्में ये वेबसीरीज़ हिट होती हैं आप जितना विरोध करेंगे उतना ही इनको फायदा होगा आप विरोध नहीं करेंगे तो तो आपके बच्चे अपनी जड़ों से दूर होते चले जाएंगे 👇,NOT
2465,60c5d7495659ea5e55df0718,hi_hasoc_2021_576,साहब की मौत में अंडरवर्ल्ड डॉन छोटा राजन का तो हाथ नहीं ,NOT
2466,60c5d7495659ea5e55df0893,hi_hasoc_2021_666,भगवान के घर देर है अंधेर नही उनकी लाठी का आवाज़ भी नहीं आता है,NOT
2467,60c5d7495659ea5e55df1b06,hi_hasoc_2021_3422,बंगाल में भाजपा कार्यकर्ताओं पर तृणमूल कांग्रेस TMC के लोगों द्वारा किये गए जानलेवा हमलों के खिलाफ आज भारतीय जनता युवा मोर्चा की तरफ सेविरोध प्रदर्शन किया ,NOT
2468,60c5d7495659ea5e55df1b3a,hi_hasoc_2021_6081,बहुजनोंसताप्रशासनन्यायपालिका से लेकर ब्यवस्था के हर अंग में अपनी हिस्सेदारी बढ़ाओवरना हजार कत्ल करके बरमेश्वर मुखिया जेल से बाहर रहेगा और वीर शहाबुद्दीन जैसे लोग सिर्फ आरोंपों में जेल में सड़ाए जाते रहेंगे,NOT
2469,60c5d7495659ea5e55df0e52,hi_hasoc_2021_1723,मोदी ओ मोदी ,NOT
2470,60c5d7495659ea5e55df124a,hi_hasoc_2021_2243,4 फ़िरोज़ खान मोतीलाल नेहरु के घर पर महंगी विदेशी शराब की आपूर्ति किया करता था! फ़िरोज़ और इंदिरा के बीच प्रेम सम्बन्ध स्थापित हो गए!महाराष्ट्र के तत्कालीन राज्यपाल डा० श्री प्रकाश ने नेहरू को चेतावनी दी कि फिरोज खान इंदिरा के साथ अवैध संबंध बना रहा था! फिरोज खान इंग्लैंड,NOT
2471,60c5d7495659ea5e55df12ff,hi_hasoc_2021_2504,चुटिया,HOF
2472,60c5d7495659ea5e55df0b1e,hi_hasoc_2021_4626, इस दुष्ट की मस्जिद बोलने से क्यो फटती है ,HOF
2473,60c5d7495659ea5e55df188b,hi_hasoc_2021_5798, योग दिवस आते ही कई भाजपा नेता और योग गुरु ग्रीन फंगस लोगो से मनुहार करने लग जाते हैं कि प्लीज आप भी योग कीजिये न योग का हिन्दू धर्म से कोई लेना देना नही जबकि बोलना तो ये चाहिए कि हां योग का सम्बंध है हिन्दू धर्म सेकरना है तो करो वरना भाड़ में जाओ मेरी बला से,HOF
2474,60c5d7495659ea5e55df13f0,hi_hasoc_2021_5442,तानाशाह केवल शाहबुद्दीन साहब के शरीर को मार सकते है लेकिन शाहबुद्दीन हमारे दिलो मे अमर है अलविदा सहाबुद्दीन साहब हमेशा आपहमारे दिलों में रहेगोयाद आओगे😭😭😭 ,NOT
2475,60c5d7495659ea5e55df086f,hi_hasoc_2021_663,हालात बिगड़े नहीं थे हालात तो System ने बिगाड़ दिए!,NOT
2476,60c5d7495659ea5e55df0b8f,hi_hasoc_2021_1287,वनोजा येथे 50 लाखांचा अवैध रेतीसाठा जप्त ,NOT
2477,60c5d7495659ea5e55df1a7c,hi_hasoc_2021_3588,हमने गरीबी से गरीबो की चिताएं जलते देखा सरकार कहती ख़तम हुई घूसखोरी बंद हुआ भ्रस्टाचार बंद हुआ कुछ नहीं बस तरीका बदलते देखा,NOT
2478,60c5d7495659ea5e55df1cd5,hi_hasoc_2021_3961, मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
2479,60c5d7495659ea5e55df1a32,hi_hasoc_2021_4079,एशिया के दो बड़े मुल्क बर्बाद हुएपहला - चीन गलत खान पान सेदूसरा- भारत गलत मतदान से ,NOT
2480,60c5d7495659ea5e55df1c61,hi_hasoc_2021_3999,अलविदा शेर-ए-बिहार…अल्लाह आपकी मग़फ़िरत फरमाए आपको जन्नतुल फिरदौस में आला मकाम अता फरमाए और अहले खाना को सब्र जमील अता फरमाए 🤲😭😭 सब याद रखा जायेगा सब कुछ याद जायेगा,NOT
2481,60c5d7495659ea5e55df0c6f,hi_hasoc_2021_4598, ONCE IN A CENTURYका साया मेरे देश के ऊपर से हट जाएगा आर्मी सारा काम संभाल रही है दवाई ऑक्सीजन आदि भी तेरे राजनीति से मुक्त हो जायेगी सभी के अपने अकालमृत्यु मर रहे है मानवता केलिऐदेशभक्त हो तो,HOF
2482,60c5d7495659ea5e55df07f4,hi_hasoc_2021_528,बंगाल में हत्याओं का असली सच सुनिए | बीजेपी समर्थकों मौत से भागे-भागे फिर रहे हैं |Are you listening ,NOT
2483,60c5d7495659ea5e55df0755,hi_hasoc_2021_649,मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
2484,60c5d7495659ea5e55df07cf,hi_hasoc_2021_389,Coronavirus COVID-19 daily update भारत में संक्रमित मरीजों का आंकड़ा बढ़कर 20282833 24 घंटे में 357229 नए केस,NOT
2485,60c5d7495659ea5e55df0db9,hi_hasoc_2021_1512,इन्हे सिर्फ मुसलमानो के वोट चाहिए इन्हे फर्क भी नही पड़ता उनके साथ क्या हुआ सिर्फ इस्तेमाल करो बस,NOT
2486,60c5d7495659ea5e55df0fad,hi_hasoc_2021_1606,कौन था शहाबुद्दीन शाहाब ,NOT
2487,60c5d7495659ea5e55df134f,hi_hasoc_2021_2446,वक्त ने मजबुर कर दिया हमे वरना दिल्ली क्या चीज़ थी,NOT
2488,60c5d7495659ea5e55df0fde,hi_hasoc_2021_1636,जो व्यक्ति अपनों के साथ नहीं है और उनका नुकसान देखकर खुशी महसूस करते है वह अपनी व्यक्तिगत इच्छाओं को पूरा करने के अलावा किसी और के लिए मददगार नहीं हो सकते हैऔर जो लोग इस प्रकार के व्यक्तियों पर विश्वास करते हैं वे या तो उसी श्रेणी के हैं या मूर्ख🌹जय श्री राम🌹शुभ रात्रि ,NOT
2489,60c5d7495659ea5e55df1359,hi_hasoc_2021_2487,इस धर्म युद्ध में न भगवान कृष्ण आएँगे और न ही मोदी जीतू अर्जुन बन रणभूमि में जा और जिहादियों का खात्मा कर,NOT
2490,60c5d7495659ea5e55df1b62,hi_hasoc_2021_6129,बाला साहब ठाकरे ने सही कहा था हिजडे वह नहीं जो सड़क पर साड़ी पहन के घूमते हैं हिजडे तो वो हैं जो हिन्दू होकर भी हिंदुत्व का विरोध करते हैं ,HOF
2491,60c5d7495659ea5e55df103e,hi_hasoc_2021_1793,जब पाकिस्तान के अंदर घुसके आतंकवादियों के सर काट दिए तो अपने ही देश से आतंकवादियों के सर काटने में इतनी देरी क्यों जीजी,NOT
2492,60c5d7495659ea5e55df1704,hi_hasoc_2021_5686,जो मीडिया 24 घण्टे लाशो का मंजर दिखाता था कोरोना से आज बंगाल की मौतों पर कैमरे काम नही कर रहे😡बंगाल अब कश्मीर बनने की राह पर बंगाल मेंलगाओ,HOF
2493,60c5d7495659ea5e55df0983,hi_hasoc_2021_1107,*पहाड़ का भोटिया कुत्ता* ये नाम जुबां पर आते ही शायद दुनिया की बाकी नस्लों के कुत्ते फीके नजर आने लगी जाते हैं इनकी गिनती सबसे बुद्धिमान और ताकतवर नस्ल में होती है जिनकी विशुद्ध प्रजाति उत्तराखंड के उच्च हिमालयी क्षेत्रों में पायी जाती है पर इनकी मिलीजुली प्रजाति निचले ,NOT
2494,60c5d7495659ea5e55df1a90,hi_hasoc_2021_4201,18-18 घंटे काम का परिणाम सामने है भाईना ऑक्सीजन ना बेड ना दवाईसीधे विदाई 😭😭 ,NOT
2495,60c5d7495659ea5e55df0cc4,hi_hasoc_2021_4619, दिल्ली सरकार हाफ चड्डी की गुलाम थी और रहेगी नफरत सिर्फ इसको उर्दू नाम वालों से ही हैका मर्डर हुआ है शाहबुद्दीन साहब के साथ इंसाफ होना चाहिए ,HOF
2496,60c5d7495659ea5e55df0676,hi_hasoc_2021_14, हिन्दुओ और भारत को अमीर नहीं बनाना चाहते इसीलिए 👇पानी की तरह पैसा बहाया जा रहा हे फॉरेन देशो से पैसे लो और कैसे भी करके हिन्दू धर्म को पागल धर्म बताओ और दंगे विरोध करते रहो भारत में समस्या खड़ी करो ताकि वो विकास न करे गरीब ही रखो ,NOT
2497,60c5d7495659ea5e55df0697,hi_hasoc_2021_4276, ये क्या हो रहा है भाई🙄 राष्ट्र ऋषि से सीधा 🤣,HOF
2498,60c5d7495659ea5e55df1926,hi_hasoc_2021_5866,बिल्कुल सही जिसको पार्टी ने सम्मान दिया केंद्रीय मंत्री बनाता उसके बाद 1लाख 60 हजार वोट पाकर चौथे स्थान पर रहा फिर भी बंगाल चुनाव का प्रभारी बनाया कांग्रेस का एक विधायक भी नही जीता पाया भाजपा में चले गए वहाँ हालत गुलामो की तरह होगी चुप रहो बैठे रहो हाफपैंट पहनो,HOF
2499,60c5d7495659ea5e55df1a1f,hi_hasoc_2021_3652,समय का पहिया हमेशा घूमता है जो आज ये नरसंहार कर रहे हैं शायद कल उन्हें भी झेलना पड़े ,NOT
2500,60c5d7495659ea5e55df1882,hi_hasoc_2021_5829, बीजेपी और दलाल पत्रकार इस तरह बयान बाज़ी कर रहे जैसे यूपी के 11% ब्राह्मणों का आका जितिन प्रसाद ही था😜 खुद के मोहल्ले में वोट नही मिलता था जाने दो कचड़ा गया बे,HOF
